actual,predicted,misclassified,id,organization_id,type,species,age,gender,size,coat,tags,name,description,videos,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,breeds.mixed,breeds.unknown,colors.primary,colors.secondary,colors.tertiary,fixed,house_trained,attributes.declawed,special_needs,shots_current,good_with_kids,good_with_dogs,good_with_cats,city,contact.address.state,zipcode,has_photo,days_on_petfinder,polarity,desc_len
Slow_adoption,Speedy_adoption,Yes,43675957,CA1826,Dog,Dog,Young,Female,Small,Short,"['TINY', 'DARLING', 'FRIENDLY']",WYNNI,WYNNI is a darling and tiny Chi girl who is only 5 pounds! WYNNI is about 1 year old. She...,0,2019-01-17 18:18:39+00:00,2019-01-02 20:20:36+00:00,60.1221,Chihuahua,,0,False,"Tricolor (Brown, Black, & White)",,,1,0,,0,1,2,1,2,Elk Grove,CA,95758.0,1,0.0,0.6239,92
Slow_adoption,Speedy_adoption,Yes,44685651,CA2646,Dog,Dog,Adult,Male,Small,Curly,[],Moe,"Moe is a very sweet boy in need of new loving home! He gets along with all other dogs, cats,...",0,2019-07-14 20:17:03+00:00,2019-05-15 18:37:41+00:00,2.2836,Poodle,Wirehaired Terrier,1,False,Apricot / Beige,White / Cream,,0,1,,0,1,1,1,1,Oakland,CA,94611.0,1,0.0,0.8169,95
Slow_adoption,Speedy_adoption,Yes,49972424,CA2717,Dog,Dog,Adult,Male,Medium,Short,[],Honk,"Honk needs a special home! He seems to be feral! Very scared of people, fine with other dogs but mostly...",0,2021-01-15 00:29:07+00:00,2020-12-06 02:43:47+00:00,8.1106,Australian Cattle Dog / Blue Heeler,,1,False,Gray / Blue / Silver,,,0,0,,0,1,1,1,2,Lafayette,CA,94549.0,1,0.0,0.1871,106
Slow_adoption,Speedy_adoption,Yes,49091574,CA1005,Dog,Dog,Adult,Male,Medium,Medium,[],Scout,"EMAIL:  stonecliffeadoption@gmail.com for an application. 
Website: http://www.stoneclifferescue.org

Adoption Fee 
Age: 3 years
Current weight: 28 lbs

Scout came to us...",0,2020-10-03 18:04:28+00:00,2020-09-14 18:31:35+00:00,16.3248,Australian Cattle Dog / Blue Heeler,,1,False,White / Cream,Yellow / Tan / Blond / Fawn,,1,0,,0,1,2,1,2,Dublin,CA,94568.0,1,0.0,0.0,172
Speedy_adoption,Slow_adoption,Yes,49155285,CA1331,Dog,Dog,Young,Male,Medium,Long,[],Sinatra !,"Sinatra is a courtesy posting and not one of our rescue dogs. He is located at
Canine Adoption rescue league...",0,2020-10-01 22:36:25+00:00,2020-09-20 02:10:19+00:00,77.3654,Chow Chow,,0,False,White / Cream,,,1,0,,0,1,2,2,2,Sacramento,CA,95842.0,1,1.0,0.8442,111
Speedy_adoption,Slow_adoption,Yes,47244027,CA1852,Dog,Dog,Senior,Female,Medium,Medium,[],Sassy,"Sassy is an 8 year old, female, cattle dog. Her owner passed away in August and unfortunately the family now...",1,2020-02-04 18:36:51+00:00,2020-01-29 23:19:10+00:00,51.3966,Australian Cattle Dog / Blue Heeler,,0,False,Red / Chestnut / Orange,,,1,1,,0,1,1,1,1,Santa Rosa,CA,95405.0,1,1.0,-0.34,111
Speedy_adoption,Slow_adoption,Yes,49577472,CA1973,Dog,Dog,Baby,Female,Medium,,[],Ella,Meet Ella! Ella is a very sweet dog who is patiently waiting for a loving forever home! To get more...,0,2020-10-27 08:50:42+00:00,2020-10-23 21:17:57+00:00,12.3438,Shepherd,Terrier,1,False,,,,1,0,,0,1,1,1,1,San Francisco,CA,94115.0,1,1.0,0.8306,102
Slow_adoption,Speedy_adoption,Yes,45296157,CA2324,Dog,Dog,Adult,Male,Small,Short,[],Michael,Michael is a lovable little goof that will be excited to meet you. He may cover you with kisses and...,0,2019-09-21 22:10:01+00:00,2019-07-19 21:54:01+00:00,53.2279,Chihuahua,,1,False,Black,,,1,0,,0,1,2,1,2,Santa Rosa,CA,95401.0,1,0.0,0.8658,102
Slow_adoption,Speedy_adoption,Yes,46969382,CA2045,Dog,Dog,Baby,Female,Small,Curly,[],Daisy,Hello! My name is Daisy! My current foster parents named me this because I am a delicate flower. I was...,0,2020-04-08 02:51:52+00:00,2019-12-30 05:34:41+00:00,29.8522,Maltipoo,Shih Tzu,1,False,Black,Gray / Blue / Silver,,0,0,,0,1,2,2,2,Oakley,CA,94561.0,1,0.0,0.1984,105
Slow_adoption,Speedy_adoption,Yes,49658239,CA1437,Dog,Dog,Young,Male,Small,,[],Mushu,"Adoption Fee: $550
Meet Mushu! He is a playful 6-8 month old, 10 lbs Chihuahua mix. A normal day begins...",0,2020-11-14 20:32:26+00:00,2020-10-31 18:45:32+00:00,26.9102,Chihuahua,,1,False,,,,1,1,,0,1,1,1,2,Palo Alto,CA,94306.0,1,0.0,0.4926,106
Slow_adoption,Speedy_adoption,Yes,49322858,CA2490,Dog,Dog,Young,Male,Small,Short,[],CASH,"Meet Cash! 1 1-12 month Pug Chihuahua Mix , 10 lbs

Cash was owner surrendered with another dog (since adopted)...",0,2020-12-02 03:57:51+00:00,2020-10-03 16:55:58+00:00,57.3807,Pug,Chihuahua,1,False,Black,,,1,0,,0,1,0,1,1,Davis,CA,95616.0,1,0.0,0.0,114
Slow_adoption,Speedy_adoption,Yes,47823795,CA2572,Dog,Dog,Baby,Female,Medium,Medium,[],Ying,"Ying was born 2/14. Her mom is a 15 lb Poodle and her dad a 70 lb GSD (yes, really)....",0,2020-05-26 05:13:53+00:00,2020-04-16 21:51:56+00:00,77.921,Poodle,German Shepherd Dog,1,False,Brown / Chocolate,,,1,0,,0,1,1,1,2,Turlock,CA,95380.0,1,0.0,0.0,87
Speedy_adoption,Slow_adoption,Yes,46369919,CA2618,Dog,Dog,Baby,Female,Medium,,"['Loving', 'playful', '']",Lola,Meet Lola! A calm adorable pup looking for her forever family. Available starting October 27th!,0,2019-11-05 01:18:30+00:00,2019-10-24 16:51:04+00:00,41.4369,Mixed Breed,,1,False,Gray / Blue / Silver,,,0,0,,0,0,1,1,1,San Jose,CA,95118.0,1,1.0,0.7256,95
Slow_adoption,Speedy_adoption,Yes,48004119,CA1727,Dog,Dog,Adult,Female,Small,Medium,[],Summer,"Thank you for showing interest in our dogs, however due to the recent influx of applications and emails we ask...",0,2020-05-31 05:19:08+00:00,2020-05-17 02:31:24+00:00,38.8997,Terrier,,1,False,Yellow / Tan / Blond / Fawn,,,1,0,,0,1,2,2,2,San Jose,CA,95125.0,1,0.0,0.6705,113
Speedy_adoption,Slow_adoption,Yes,48302989,CA1775,Dog,Dog,Baby,Male,Medium,Medium,[],Kulo,I am a 5 month year old husky mix seeking a forever home. I have lots of energy and love...,0,2020-06-30 04:45:39+00:00,2020-06-23 23:55:28+00:00,21.663,Husky,Cattle Dog,1,False,,,,1,0,,0,1,2,2,0,  Pleasanton,CA,94566.0,1,1.0,0.2732,91
Speedy_adoption,Slow_adoption,Yes,48545990,CA2324,Dog,Dog,Adult,Female,Small,Short,[],Tinkerbell,Tinkerbell is an all around great lady! She has done well in play groups with other dogs and enjoys walks...,0,2020-07-23 23:46:00+00:00,2020-07-21 17:34:57+00:00,53.2279,Chihuahua,,1,False,Black,White / Cream,,1,0,,0,1,1,1,2,Santa Rosa,CA,95401.0,1,1.0,0.9041,108
Slow_adoption,Speedy_adoption,Yes,47137381,CA290,Dog,Dog,Young,Male,Small,Medium,[],Shane,SHANE is a Border Terrier cross weighing - soaking wet - about 10 pounds.  He has long hair and is...,0,2020-02-28 16:14:07+00:00,2020-01-17 01:33:22+00:00,77.1626,Border Terrier,,1,False,Apricot / Beige,,,1,0,,0,1,1,1,2,Hollister,CA,95023.0,1,0.0,0.0,101
Speedy_adoption,Slow_adoption,Yes,44044065,CA2280,Dog,Dog,Baby,Female,Medium,Short,[],Lea,"NAME:   LEA
GENDER: FEMALE
BREED:  LAB/FMD mix
COLOR:  BLACK
AGE:    4 MONTHS OLD
WEIGHT:  16lbs
SPAY OR NEUTER:  Yes
MICROCHIP:...",0,2019-03-03 13:22:39+00:00,2019-02-18 11:20:54+00:00,9.8894,Labrador Retriever,,1,False,Black,,,1,1,,0,1,1,1,1,Castro Valley,CA,94546.0,1,1.0,0.4019,131
Slow_adoption,Speedy_adoption,Yes,46048249,CA2452,Dog,Dog,Baby,Female,Small,Medium,[],Molly,Sweet little Molly is an adorable 5 month old terrier mix. She weighs 8 pounds. Molly is looking for a...,0,2019-11-14 01:25:42+00:00,2019-09-21 01:25:53+00:00,13.8285,Terrier,,1,False,Black,,,1,0,,0,1,1,1,2,San Francisco,CA,94112.0,1,0.0,0.7351,105
Slow_adoption,Speedy_adoption,Yes,43799997,CA1852,Dog,Dog,Baby,Female,Medium,Medium,"['Loving', 'Playful', 'Active', 'Cuddles', 'Social', 'Friendly']",PUMPKIN SPICE,"Pumpkin Spice is the sweetest, most adorable, loving and friendly 29 lb., and 9-10 month old package!  She loves everyone...",0,2019-03-27 07:05:37+00:00,2019-01-17 21:25:23+00:00,98.7545,Australian Cattle Dog / Blue Heeler,Border Collie,1,False,Red / Chestnut / Orange,White / Cream,,1,1,,0,1,1,1,2,Marysville,CA,95901.0,1,0.0,0.9419,124
Slow_adoption,Speedy_adoption,Yes,46739499,CA2619,Dog,Dog,Baby,Female,Large,Medium,[],Princess Lea,"Hi, my name is Princess Lea and I am adorable....with that said I am a GSD/Mal mix and whoever adopts...",0,2019-12-29 17:54:27+00:00,2019-12-03 05:43:01+00:00,89.7137,German Shepherd Dog,Belgian Shepherd / Malinois,1,False,Bicolor,,,0,0,,0,1,2,2,2,Shingle Springs,CA,95682.0,1,0.0,0.0,104
Speedy_adoption,Slow_adoption,Yes,44398700,CA2485,Dog,Dog,Young,Female,Medium,Short,[],Niya,"Niya, spayed female, 5-months-old, 22-lbs

If you would like to give NIYA a forever home, please contact 
abetterchancerescue@gmail.com or log...",1,2019-04-14 22:33:05+00:00,2019-04-06 01:26:28+00:00,19.1016,Terrier,Shepherd,1,False,Black,"Tricolor (Brown, Black, & White)",,1,1,,0,1,1,1,1,San Mateo,CA,94403.0,1,1.0,0.5859,145
Speedy_adoption,Slow_adoption,Yes,45002841,CA995,Dog,Dog,Adult,Male,Medium,Short,"['sweet', 'CALM', 'quiet', 'smiles']",Charles,"Charles is a SMILING, 2-year-old, neutered, male German Shorthair. When he is happy, his lips curl up and he smiles...",0,2019-06-30 15:52:44+00:00,2019-06-17 04:48:51+00:00,97.682,German Shorthaired Pointer,,0,False,Brown / Chocolate,White / Cream,,1,1,,0,1,1,2,2,Colusa,CA,95932.0,1,1.0,0.8143,118
Speedy_adoption,Slow_adoption,Yes,47138323,CA2614,Dog,Dog,Baby,Female,Small,Short,[],Snooki,"MEET SNOOKI! 

Cute and outgoing! Yup, that&#039;s right folks. Our gal Snooki will be the sparkle in your life. Snooki...",0,2020-01-19 02:36:55+00:00,2020-01-17 04:32:13+00:00,15.4029,Italian Greyhound,Chihuahua,1,False,Apricot / Beige,White / Cream,,1,0,,0,1,1,1,2,San Francisco,CA,94132.0,1,1.0,0.8217,122
Slow_adoption,Speedy_adoption,Yes,44504352,CA1509,Dog,Dog,Adult,Male,Small,Medium,[],Little Foot,Little Foot is a 3 yr old Chihuahua/ Terrier mix.  This friendly fellow likes toys and is a good walker....,0,2019-07-12 16:24:08+00:00,2019-04-19 18:28:57+00:00,63.1754,Chihuahua,Terrier,1,False,White / Cream,Yellow / Tan / Blond / Fawn,,1,0,,0,1,2,1,2,Patterson,CA,95363.0,1,0.0,0.836,107
Speedy_adoption,Slow_adoption,Yes,50087085,CA1973,Dog,Dog,Young,Female,Medium,,[],Alva,Meet Alva! Alva is a very sweet dog who is patiently waiting for a loving forever home! To get more...,0,2020-12-21 22:31:42+00:00,2020-12-19 00:27:41+00:00,12.4734,Labrador Retriever,Terrier,1,False,,,,1,0,,0,1,1,1,1,San Francisco,CA,94115.0,1,1.0,0.8306,102
Speedy_adoption,Slow_adoption,Yes,47865855,CA2490,Dog,Dog,Adult,Male,Medium,Medium,[],Mowgli,"Meet Mowgli! 

Mowgli was rescued after waiting over 2 months at the Contra Costa Animal Shelter in Martinez CA. He...",1,2020-05-02 16:27:28+00:00,2020-04-24 05:33:18+00:00,57.8514,Cattle Dog,Shepherd,1,False,Bicolor,Brown / Chocolate,,1,1,,0,1,2,2,2,Davis,CA,95616.0,1,1.0,0.4753,118
Slow_adoption,Speedy_adoption,Yes,46738314,CA1727,Dog,Dog,Baby,Female,Small,Short,[],Swan,Our dogs may be met by apt locally in Kingsburg and many also attend regular adoption events in San Jose...,0,2019-12-22 07:10:22+00:00,2019-12-03 02:30:01+00:00,38.8997,Spaniel,Terrier,1,False,Golden,Red / Chestnut / Orange,,1,0,,0,1,2,2,2,San Jose,CA,95125.0,1,0.0,0.0,107
Slow_adoption,Speedy_adoption,Yes,44664645,CA2437,Dog,Dog,Baby,Female,Medium,Short,"['Gorgeous', 'Active', 'Affectionate', 'Comic', 'Friendly', 'Happy', 'Muscular', 'Healthy', 'Spirited', 'Clever', 'Inquisitive', 'Bold', 'Loveable', 'Warm', 'Cuddly', 'Confident']",KENDALL,"KENDALL is a nine month old, vibrant, strikingly beautiful Pit Bull female. She weighs 45 lbs and is a happy,...",0,2019-06-07 17:53:44+00:00,2019-05-11 02:05:54+00:00,97.1773,Pit Bull Terrier,,0,False,Bicolor,White / Cream,Yellow / Tan / Blond / Fawn,1,0,,0,1,2,1,0,Auburn,CA,95603.0,1,0.0,0.8074,112
Slow_adoption,Speedy_adoption,Yes,43963968,CA162,Dog,Dog,Young,Male,Medium,Short,[],Romeo,"This handsome boy is Romeo, a 1 year old Pit bull. This guy is so sweet, and would be a...",0,2020-04-04 23:32:37+00:00,2019-02-07 18:59:57+00:00,40.1912,Pit Bull Terrier,,0,False,White / Cream,Black,,1,0,,0,1,2,2,2,Vacaville,CA,95696.0,1,0.0,0.7944,90
Slow_adoption,Speedy_adoption,Yes,48387661,MT59,Dog,Dog,Young,Male,Medium,Short,"['Loving', 'playful', 'happy', 'sensitive']",BANE-JJ (Sacramento Calif),IF Bane tugs on your heartstrings please do the first helpful step and go to our website and fill out...,0,2020-07-22 20:17:00+00:00,2020-07-03 04:57:54+00:00,72.5083,Catahoula Leopard Dog,,1,False,Brown / Chocolate,Gray / Blue / Silver,,1,1,,0,1,0,1,1,Sacramento,CA,95821.0,1,0.0,0.6249,104
Slow_adoption,Speedy_adoption,Yes,46100663,CA1698,Dog,Dog,Baby,Male,Small,Short,[],CURRY,"NAME: CURRY
 NEUTERED
APX AGE: 12 WKS
BREED: DASHUND/CHI MIX
APRX. WEIGHT:   4 LBS  RIGHT NOW

JUST A PUP SO...",0,2019-10-27 02:11:39+00:00,2019-09-26 18:54:10+00:00,76.2673,Dachshund,Chihuahua,1,False,Brown / Chocolate,White / Cream,,1,0,,0,1,1,1,1,Gustine,CA,95322.0,1,0.0,0.0,111
Speedy_adoption,Slow_adoption,Yes,43992568,CA2164,Dog,Dog,Young,Male,Small,Short,[],Luke,"Luke Duke is available for adoption through Dogma Animal Rescue, a Sonoma County non-profit rescue organization.

Love dogs? Like us...",0,2019-02-22 18:31:02+00:00,2019-02-11 21:06:39+00:00,63.5574,Terrier,Dachshund,1,False,Bicolor,,,1,1,,0,0,1,1,1,Monte Rio,CA,95462.0,1,1.0,0.9231,135
Speedy_adoption,Slow_adoption,Yes,50031546,CA2220,Dog,Dog,Young,Male,Medium,Short,[],Dasher,"Dasher is a lovable, gentle boy who would love to be in a home that is active.  He is good...",0,2020-12-19 23:00:20+00:00,2020-12-12 20:02:43+00:00,19.8798,Doberman Pinscher,,0,False,Black,,,1,0,,0,1,2,1,2,Fremont,CA,94536.0,1,1.0,0.93,93
Slow_adoption,Speedy_adoption,Yes,44191699,CA2437,Dog,Dog,Young,Male,Medium,Medium,"['Loving', 'Enthusiastic', 'Classy', 'GoodLooking', 'Alert', 'Intelligent', 'Athletic', 'Charming', 'Fun', 'Adventurous']",WYLIE,"WYLIE 
Wylie will win your heart!

Wylie is a two year old, medium sized, blue merle/tri-colored  Australian Cattle Dog.  Handsome...",0,2019-03-26 18:39:47+00:00,2019-03-09 19:43:59+00:00,97.1773,Australian Cattle Dog / Blue Heeler,,0,False,Merle (Blue),"Tricolor (Brown, Black, & White)",,1,0,,0,1,2,1,1,Auburn,CA,95603.0,1,0.0,0.6239,133
Speedy_adoption,Slow_adoption,Yes,49766921,CA2452,Dog,Dog,Young,Male,Small,Medium,[],Odie,"Odie is an adorable , sweet and playful 2 year old Terrier mix. He weighs 15 pounds. Odie was found...",0,2020-11-12 16:43:36+00:00,2020-11-12 14:59:27+00:00,13.8285,Terrier,,1,False,Gray / Blue / Silver,White / Cream,,1,0,,0,1,1,1,2,San Francisco,CA,94112.0,1,1.0,0.8442,102
Slow_adoption,Speedy_adoption,Yes,43961519,CA1973,Dog,Dog,Baby,Male,Medium,Short,[],Bob,Meet Bob! Bob is a very sweet dog who is patiently waiting for a loving forever home! To get more...,0,2019-03-05 06:23:24+00:00,2019-02-07 11:13:55+00:00,15.3336,Labrador Retriever,Terrier,1,False,Black,,,1,0,,0,0,1,1,1,San Ramon,CA,94582.0,1,0.0,0.8306,100
Slow_adoption,Speedy_adoption,Yes,45138597,CA2436,Dog,Dog,Adult,Male,Small,,[],Guy,"Boston Terrier, Guy, was an unwanted shelter stray with a painful ruptured eye when Dogwood took him in. He saw...",0,2019-08-01 14:47:24+00:00,2019-07-01 17:09:47+00:00,55.0148,Boston Terrier,,0,False,,,,1,0,,0,1,2,2,2,Santa Rosa,CA,95403.0,1,0.0,-0.5859,114
Speedy_adoption,Slow_adoption,Yes,45414573,CA2618,Dog,Dog,Young,Female,Small,Short,['Loving'],Sissy,"Hello! My name is Sissy ? I used to have a wonderful family that loved me, but unfortunately, they had...",0,2019-08-10 00:31:08+00:00,2019-07-31 01:09:18+00:00,41.4369,Dachshund,,1,False,Brown / Chocolate,,,0,1,,0,1,1,1,1,San Jose,CA,95118.0,1,1.0,0.2481,105
Slow_adoption,Speedy_adoption,Yes,46657378,CA2490,Dog,Dog,Baby,Female,Medium,Medium,[],Dottie,Dottie is a 8 months old Border Collie Mix. She is good with dogs &amp; kids. She weighs around 40...,0,2019-12-25 15:28:14+00:00,2019-11-22 20:57:06+00:00,71.3048,Border Collie,,1,False,Black,White / Cream,,0,1,,0,1,1,1,2,Sacramento,CA,95827.0,1,0.0,0.4404,101
Slow_adoption,Speedy_adoption,Yes,49273815,CA2611,Dog,Dog,Adult,Female,Large,Short,"['Friendly', 'Active', 'Shy']",Dee Dee,Meet &quot;Dee Dee&quot;! &quot;Dee Dee&quot; certainly has the most peculiar look to her: look at those ears! She shows a...,0,2020-12-04 00:51:09+00:00,2020-09-29 23:29:56+00:00,78.8013,Pit Bull Terrier,,0,False,Gray / Blue / Silver,White / Cream,,0,0,,0,0,2,2,2,Hollister,CA,95023.0,1,0.0,0.5963,125
Speedy_adoption,Slow_adoption,Yes,44345973,CA1727,Dog,Dog,Baby,Male,Small,Short,[],Piglet,Many of our newly listed puppies are scheduled to attend Saturday events at Petsmart Almaden Expressway in San Jose from...,0,2019-04-02 03:02:39+00:00,2019-03-30 03:35:56+00:00,38.8997,Terrier,Chihuahua,1,False,White / Cream,,,1,0,,0,1,2,2,2,San Jose,CA,95125.0,1,1.0,0.0,123
Speedy_adoption,Slow_adoption,Yes,47834643,CA2614,Dog,Dog,Adult,Male,Medium,,[],Nino,"MEET NINO! 

Nino is a four year old purebred Shiba Inu who weighs 28 pounds. This sweet boy was sadly...",0,2020-04-20 02:29:35+00:00,2020-04-18 21:04:09+00:00,15.4029,Shiba Inu,,0,False,Red / Chestnut / Orange,White / Cream,,1,0,,0,1,0,2,0,San Francisco,CA,94132.0,1,1.0,0.5093,105
Speedy_adoption,Slow_adoption,Yes,47827432,CA86,Dog,Dog,Adult,Female,Medium,Short,[],Honey,"Honey is as sweet as her name!  Honey recently gave birth to 8 puppies, that have gone on to their...",0,2020-04-27 22:26:37+00:00,2020-04-17 16:33:00+00:00,55.978,Boxer,Labrador Retriever,1,False,Golden,Yellow / Tan / Blond / Fawn,,1,1,,0,1,1,1,1,Lodi,CA,95241.0,1,1.0,0.5093,101
Slow_adoption,Speedy_adoption,Yes,49803445,CA1496,Dog,Dog,Young,Male,Large,Short,"['FRIENDLY', 'ENTHUSIASTIC', 'HANDSOME']",MILTON,Milton is a 1 year old neutered male purebred Rottie. This boy is movie star handsome with a shiny healthy...,0,2020-12-20 00:40:31+00:00,2020-11-16 14:48:15+00:00,57.5377,Rottweiler,,0,False,,,,1,0,,0,1,2,2,2,Woodland,CA,,1,0.0,0.4939,109
Speedy_adoption,Slow_adoption,Yes,47505150,CA2420,Dog,Dog,Baby,Female,Medium,Medium,[],Luna,I’m Luna Lu! I’m a 7-8 month old GSD mixed with something equally as enchanting and cute. I’m healthy and...,1,2020-03-08 21:48:54+00:00,2020-02-29 18:18:48+00:00,28.7924,German Shepherd Dog,,1,False,Yellow / Tan / Blond / Fawn,Black,,1,1,,0,1,1,1,2,Novato,CA,94948.0,1,1.0,0.7177,108
Slow_adoption,Speedy_adoption,Yes,45469299,CA271,Dog,Dog,Young,Female,Small,Short,[],Sassafras,I&#039;m Sassafras! The cutest girl you&#039;ll ever meet! I came to Hopalong as a stray from a local shelter! Not...,0,2019-08-19 03:58:53+00:00,2019-08-01 22:37:53+00:00,0.1406,Terrier,,1,False,Black,,,1,0,,0,1,2,2,2,Oakland,CA,94602.0,1,0.0,0.6884,117
Speedy_adoption,Slow_adoption,Yes,43888726,CA86,Dog,Dog,Baby,Male,Small,Short,[],Peanut,Peanut is an adorable approximately 5 month Red Dachshund/terrier mix with what looks to be green eyes.  This handsome little...,0,2019-02-10 20:30:57+00:00,2019-01-29 19:04:47+00:00,55.978,Dachshund,Terrier,1,False,Brown / Chocolate,Red / Chestnut / Orange,,1,1,,0,1,1,1,2,Lodi,CA,95241.0,1,1.0,0.7506,128
Slow_adoption,Speedy_adoption,Yes,47352933,CA2614,Dog,Dog,Young,Male,Small,Long,[],Henry,"MEET HENRY!

Henry’s foster family is just getting to know this 10 pound poodle mix, and are finding him to...",0,2020-03-01 02:35:22+00:00,2020-02-11 18:43:36+00:00,15.4029,Poodle,,1,False,White / Cream,,,1,0,,0,1,1,1,2,San Francisco,CA,94132.0,1,0.0,0.0,110
Slow_adoption,Speedy_adoption,Yes,48689572,CA2572,Dog,Dog,Baby,Male,Small,Short,[],Tux,Tux is a timid lil pup about 10-12 weeks old. His mom is a tan Chihuahua mix about 10 lbs...,0,2020-09-01 00:44:17+00:00,2020-08-05 04:56:35+00:00,77.921,Border Collie,Chihuahua,1,False,Black,White / Cream,,1,0,,0,1,1,1,1,Turlock,CA,95380.0,1,0.0,-0.25,92
Slow_adoption,Speedy_adoption,Yes,47777868,CA162,Dog,Dog,Adult,Male,Small,Short,[],Antle,"Meet Antle, one of our newly available pups named after the Netflix show Tiger King! Antle is a 1 year...",0,2020-05-03 20:59:03+00:00,2020-04-08 18:56:06+00:00,40.1912,Chihuahua,,1,False,Brown / Chocolate,,,1,0,,0,1,2,2,2,Vacaville,CA,95696.0,1,0.0,0.0,105
Speedy_adoption,Slow_adoption,Yes,44114639,CA1727,Dog,Dog,Baby,Male,Large,Short,[],Frank,Many of our newly listed puppies are scheduled to attend Saturday events at Petsmart Almaden Expressway in San Jose from...,0,2019-03-10 07:04:45+00:00,2019-02-27 18:28:51+00:00,38.8997,Boxer,Shepherd,1,False,Brown / Chocolate,White / Cream,,1,0,,0,1,2,2,2,San Jose,CA,95125.0,1,1.0,0.0,123
Speedy_adoption,Slow_adoption,Yes,43746531,CA1973,Dog,Dog,Adult,Male,Medium,,[],Mickie,Meet Mickie! Mickie is a very sweet dog who is patiently waiting for a loving forever home! To get more...,0,2019-01-18 14:00:29+00:00,2019-01-11 10:48:40+00:00,12.3438,Hound,,1,False,,,,1,1,,0,1,1,1,1,San Francisco,CA,94115.0,1,1.0,0.8306,106
Slow_adoption,Speedy_adoption,Yes,48944133,CA2646,Dog,Dog,Adult,Male,Small,Wire,"['Calm', 'friendly', 'sweet']",Surrendo,"This is Surrendo!
- Surrendo is a beautiful terrier mix that’s about 2 to 3 years old.
- He is...",0,2020-09-17 17:48:58+00:00,2020-09-01 21:56:45+00:00,2.2836,Terrier,,1,False,Golden,,,1,1,,0,1,1,1,2,Oakland,CA,94611.0,1,0.0,0.636,97
Speedy_adoption,Slow_adoption,Yes,44305040,CA2646,Dog,Dog,Adult,Female,Small,Medium,"['Sweet', ' calm', ' loving']",Star,Star is a lovable girl who gets along with everyone! She is about 15 pounds and 2 to 3 years...,0,2019-04-01 20:27:32+00:00,2019-03-24 08:54:24+00:00,2.2836,Spaniel,,1,False,Apricot / Beige,Golden,,1,1,,0,1,1,1,2,Oakland,CA,94611.0,1,1.0,0.6476,95
Slow_adoption,Speedy_adoption,Yes,47355294,CA1005,Dog,Dog,Baby,Female,Medium,Medium,[],Patrice ( P 3 Litter of 2019 ),"EMAIL:  stonecliffeadoption@gmail.com for an application. 
Website: http://www.stoneclifferescue.org

Adoption Fee $350
Age: 15 weeks
Current weight: 15 lbs

The P pups...",0,2020-03-09 00:14:59+00:00,2020-02-11 21:58:32+00:00,16.3248,Australian Shepherd,,1,False,Merle (Red),,,1,0,,0,1,2,1,2,Dublin,CA,94568.0,1,0.0,0.0,171
Slow_adoption,Speedy_adoption,Yes,44333431,CA1973,Dog,Dog,Baby,Female,Medium,Short,[],Yolanda,Meet Yolanda! Yolanda is a very sweet dog who is patiently waiting for a loving forever home! To get more...,0,2019-07-01 09:50:04+00:00,2019-03-28 04:49:41+00:00,15.3336,Collie,Terrier,1,False,Black,White / Cream,,1,0,,0,0,1,1,1,San Ramon,CA,94582.0,1,0.0,0.8306,108
